life_insured_age,gender,smoker_status,target_retirement_age,premium_payment_term,income_payout_period,guaranteed_monthly_income_basis,estimation_method,anchor_ages,proxy_slope_keys,premium_rate_per_10_gmi,estimated_annual_premium_for_gmi_1000,estimated_single_premium_for_gmi_1000,estimated_total_premiums_paid_for_gmi_1000,cash_bonus_rate_iirr_300,cash_bonus_rate_iirr_425,estimated_non_guaranteed_monthly_income_iirr_300_for_gmi_1000,estimated_non_guaranteed_monthly_income_iirr_425_for_gmi_1000,estimated_total_monthly_income_iirr_300_for_gmi_1000,estimated_total_monthly_income_iirr_425_for_gmi_1000,estimated_total_benefits_iirr_300_for_gmi_1000,estimated_total_benefits_iirr_425_for_gmi_1000,estimated_total_illustrated_yield_maturity_iirr_300_pct_pa,estimated_total_illustrated_yield_maturity_iirr_425_pct_pa,source_pdfs
47,Male,Non-Smoker,70,20,15,1000,extrapolated,40;45,,79.25196,7925.2,,158503.92,0.394998,0.80251,395.0,802.51,1395.0,1802.51,251099.4,324451.0,2.228,3.478,RRP missing/PI_20260611005705183.pdf;PI_20260611001749984.pdf
47,Male,Non-Smoker,70,20,20,1000,extrapolated,40;45,,104.05196,10405.2,,208103.92,0.463662,0.93958,463.66,939.58,1463.66,1939.58,351278.6,465499.0,2.276,3.526,RRP missing/PI_20260611005719222.pdf;PI_20260611001810299.pdf
47,Male,Non-Smoker,70,20,lifetime,1000,extrapolated,40;45,,160.13,16013.0,,320260.0,0.643374,1.286762,643.37,1286.76,1643.37,2286.76,,,,,RRP missing/PI_20260611005734318.pdf;PI_20260611001824907.pdf
48,Male,Non-Smoker,55,single,10,1000,extrapolated,40;45,,1143.276,,114327.6,114327.6,0.075632,0.227682,75.63,227.68,1075.63,1227.68,129075.0,147321.0,1.284,2.534,PI_20260611002552100.pdf;PI_20260611002047138.pdf
48,Male,Non-Smoker,55,single,15,1000,extrapolated,40;45,,1695.794,,169579.4,169579.4,0.119656,0.317404,119.66,317.4,1119.66,1317.4,201536.8,237133.2,1.438,2.688,PI_20260611002541387.pdf;PI_20260611002032772.pdf
48,Male,Non-Smoker,55,single,20,1000,extrapolated,40;45,,2275.418,,227541.8,227541.8,0.215858,0.470804,215.86,470.8,1215.86,1470.8,291805.4,352993.2,1.64,2.89,PI_20260611002530509.pdf;PI_20260611002020560.pdf
48,Male,Non-Smoker,55,single,lifetime,1000,extrapolated,40;45,,4735.49,,473549.0,473549.0,0.3283,0.800108,328.3,800.11,1328.3,1800.11,,,,,PI_20260611002519276.pdf;PI_20260611002007234.pdf
48,Male,Non-Smoker,55,5,10,1000,extrapolated,40;45,,230.528,23052.8,,115264.0,-0.022468,0.08938,-22.47,89.38,977.53,1089.38,117303.0,130725.0,0.702,1.952,PI_20260610232823308.pdf;PI_20260610235108912.pdf
48,Male,Non-Smoker,55,5,15,1000,extrapolated,40;45,,342.488,34248.8,,171244.0,0.01855,0.16385,18.55,163.85,1018.55,1163.85,183339.0,209493.0,0.954,2.204,PI_20260610232807393.pdf;PI_20260610235128612.pdf
48,Male,Non-Smoker,55,5,20,1000,extrapolated,40;45,,462.02,46202.0,,231010.0,0.097356,0.29593,97.36,295.93,1097.36,1295.93,263364.8,311023.0,1.158,2.408,PI_20260610232751428.pdf;PI_20260610235142517.pdf
48,Male,Non-Smoker,55,5,lifetime,1000,extrapolated,40;45,,960.466,96046.6,,480233.0,0.14791,0.525902,147.91,525.9,1147.91,1525.9,,,,,PI_20260610232724610.pdf;PI_20260610235158142.pdf
48,Male,Non-Smoker,60,single,10,1000,extrapolated,40;45,,1133.10194,,113310.19,113310.19,0.25578,0.524082,255.78,524.08,1255.78,1524.08,150693.0,182889.0,1.824,3.074,PI_20260611002606265.pdf;PI_20260611002102372.pdf
48,Male,Non-Smoker,60,single,15,1000,extrapolated,40;45,,1682.696,,168269.6,168269.6,0.320678,0.642808,320.68,642.81,1320.68,1642.81,237721.4,295704.4,1.924,3.174,PI_20260611002620428.pdf;PI_20260611002114684.pdf
48,Male,Non-Smoker,60,single,20,1000,extrapolated,40;45,,2148.93,,214893.0,214893.0,0.358106,0.73863,358.11,738.63,1358.11,1738.63,325944.8,417271.0,2.046,3.296,PI_20260611002632784.pdf;PI_20260611002125428.pdf
48,Male,Non-Smoker,60,single,lifetime,1000,extrapolated,40;45,,4166.26816,,416626.82,416626.82,0.58928,1.232356,589.28,1232.36,1589.28,2232.36,,,,,PI_20260611002646256.pdf;PI_20260611002141455.pdf
48,Male,Non-Smoker,60,5,10,1000,extrapolated,40;45,,228.688,22868.8,,114344.0,0.197606,0.420032,197.61,420.03,1197.61,1420.03,143712.4,170403.0,1.712,2.962,PI_20260610232848089.pdf;PI_20260610235214427.pdf
48,Male,Non-Smoker,60,5,15,1000,extrapolated,40;45,,356.194,35619.4,,178097.0,0.367482,0.679854,367.48,679.85,1367.48,1679.85,246146.6,302374.2,1.924,3.174,PI_20260610232907656.pdf;PI_20260610235229251.pdf
48,Male,Non-Smoker,60,5,20,1000,extrapolated,40;45,,446.868,44686.8,,223434.0,0.374332,0.724856,374.33,724.86,1374.33,1724.86,329839.6,413964.8,2.03,3.28,PI_20260610232921970.pdf;PI_20260610235242161.pdf
48,Male,Non-Smoker,60,5,lifetime,1000,extrapolated,40;45,,841.53,84153.0,,420765.0,0.537378,1.11265,537.38,1112.65,1537.38,2112.65,,,,,PI_20260610232937082.pdf;PI_20260610235259303.pdf
48,Male,Non-Smoker,60,10,5,1000,extrapolated,40;45,,57.616,5761.6,,57616.0,0.03128,0.154952,31.28,154.95,1031.28,1154.95,61876.0,69297.6,1.044,2.294,PI_20260610233509661.pdf;PI_20260610235640379.pdf
48,Male,Non-Smoker,60,10,10,1000,extrapolated,40;45,,114.0501,11405.01,,114050.1,0.10253,0.266008,102.53,266.01,1102.53,1266.01,132303.0,151921.0,1.482,2.732,PI_20260610233525371.pdf;PI_20260610235655908.pdf
48,Male,Non-Smoker,60,10,15,1000,extrapolated,40;45,,178.4781,17847.81,,178478.1,0.276902,0.519878,276.9,519.88,1276.9,1519.88,229842.6,273577.4,1.798,3.048,PI_20260610233539267.pdf;PI_20260610235710040.pdf
48,Male,Non-Smoker,60,10,20,1000,extrapolated,40;45,,224.4301,22443.01,,224430.1,0.279152,0.559828,279.15,559.83,1279.15,1559.83,306996.6,374358.4,1.908,3.158,PI_20260610233553543.pdf;PI_20260610235724523.pdf
48,Male,Non-Smoker,60,10,lifetime,1000,extrapolated,40;45,,426.11216,42611.22,,426112.16,0.403052,0.870702,403.05,870.7,1403.05,1870.7,,,,,PI_20260610233607427.pdf;PI_20260610235740981.pdf
48,Male,Non-Smoker,65,single,10,1000,extrapolated,40;45,,1108.616,,110861.6,110861.6,0.468852,0.90168,468.85,901.68,1468.85,1901.68,176262.6,228201.0,2.198,3.448,PI_20260611002745617.pdf;PI_20260611002233997.pdf
48,Male,Non-Smoker,65,single,15,1000,extrapolated,40;45,,1644.416,,164441.6,164441.6,0.579056,1.10121,579.06,1101.21,1579.06,2101.21,284228.8,378217.0,2.322,3.572,PI_20260611002732155.pdf;PI_20260611002221799.pdf
48,Male,Non-Smoker,65,single,20,1000,extrapolated,40;45,,2132.498,,213249.8,213249.8,0.641456,1.233428,641.46,1233.43,1641.46,2233.43,393948.8,536022.4,2.37,3.62,PI_20260611002721437.pdf;PI_20260611002209718.pdf
48,Male,Non-Smoker,65,single,lifetime,1000,extrapolated,40;45,,3611.412,,361141.2,361141.2,0.829954,1.652682,829.95,1652.68,1829.95,2652.68,,,,,PI_20260611002703129.pdf;PI_20260611002157186.pdf
48,Male,Non-Smoker,65,5,10,1000,extrapolated,40;45,,228.8,22880.0,,114400.0,0.46581,0.860382,465.81,860.38,1465.81,1860.38,175897.0,223245.0,2.198,3.448,PI_20260610232957588.pdf;PI_20260610235358883.pdf
48,Male,Non-Smoker,65,5,15,1000,extrapolated,40;45,,296.958,29695.8,,148479.0,0.354254,0.755532,354.25,755.53,1354.25,1755.53,243766.2,315995.6,2.322,3.572,PI_20260610233012578.pdf;PI_20260610235344016.pdf
48,Male,Non-Smoker,65,5,20,1000,extrapolated,40;45,,387.572,38757.2,,193786.0,0.419754,0.884354,419.75,884.35,1419.75,1884.35,340741.2,452245.2,2.37,3.62,PI_20260610233026759.pdf;PI_20260610235330765.pdf
48,Male,Non-Smoker,65,5,lifetime,1000,extrapolated,40;45,,730.638,73063.8,,365319.0,0.664632,1.364052,664.63,1364.05,1664.63,2364.05,,,,,PI_20260610233042604.pdf;PI_20260610235316695.pdf
48,Male,Non-Smoker,65,10,5,1000,extrapolated,40;45,,56.45616,5645.62,,56456.16,0.18178,0.40556,181.78,405.56,1181.78,1405.56,70906.0,84333.0,1.68,2.93,PI_20260610233726034.pdf;PI_20260610235921002.pdf
48,Male,Non-Smoker,65,10,10,1000,extrapolated,40;45,,118.68416,11868.42,,118684.16,0.43358,0.769154,433.58,769.15,1433.58,1769.15,172029.0,212298.6,2.146,3.396,PI_20260610233711769.pdf;PI_20260610235908656.pdf
48,Male,Non-Smoker,65,10,15,1000,extrapolated,40;45,,153.55616,15355.62,,153556.16,0.325408,0.670478,325.41,670.48,1325.41,1670.48,238572.4,300685.4,2.294,3.544,PI_20260610233655245.pdf;PI_20260610235854568.pdf
48,Male,Non-Smoker,65,10,20,1000,extrapolated,40;45,,200.4301,20043.01,,200430.1,0.394402,0.798204,394.4,798.2,1394.4,1798.2,334656.6,431569.2,2.382,3.632,PI_20260610233640429.pdf;PI_20260610235810971.pdf
48,Male,Non-Smoker,65,10,lifetime,1000,extrapolated,40;45,,370.57216,37057.22,,370572.16,0.602858,1.221732,602.86,1221.73,1602.86,2221.73,,,,,PI_20260610233623014.pdf;PI_20260610235756677.pdf
48,Male,Non-Smoker,65,15,5,1000,extrapolated,40;45,,38.016,3801.6,,57024.0,0.101304,0.271028,101.3,271.03,1101.3,1271.03,66078.6,76260.4,1.44,2.69,PI_20260610234411907.pdf;PI_20260611000839195.pdf;PI_20260611001358706.pdf
48,Male,Non-Smoker,65,15,10,1000,extrapolated,40;45,,79.556,7955.6,,119334.0,0.26573,0.517754,265.73,517.75,1265.73,1517.75,151887.0,182130.6,1.704,2.954,PI_20260610234426141.pdf;PI_20260611000855645.pdf;PI_20260611001345779.pdf
48,Male,Non-Smoker,65,15,15,1000,extrapolated,40;45,,113.144,11314.4,,169716.0,0.3401,0.644882,340.1,644.88,1340.1,1644.88,241218.0,296078.6,2.058,3.308,PI_20260610234442077.pdf;PI_20260611001330671.pdf
48,Male,Non-Smoker,65,15,20,1000,extrapolated,40;45,,149.408,14940.8,,224112.0,0.405606,0.774052,405.61,774.05,1405.61,1774.05,337344.8,425772.6,2.094,3.344,PI_20260610234457507.pdf;PI_20260611001317465.pdf
48,Male,Non-Smoker,65,15,lifetime,1000,extrapolated,40;45,,249.676,24967.6,,374514.0,0.50445,1.022578,504.45,1022.58,1504.45,2022.58,,,,,PI_20260610234513588.pdf;PI_20260611001303577.pdf
48,Male,Non-Smoker,70,single,10,1000,extrapolated,40;45,,1015.52,,101552.0,101552.0,0.603058,1.199152,603.06,1199.15,1603.06,2199.15,192367.0,263898.6,2.45,3.7,PI_20260611002759246.pdf;PI_20260611002246017.pdf
48,Male,Non-Smoker,70,single,15,1000,extrapolated,40;45,,1502.124,,150212.4,150212.4,0.745182,1.464958,745.18,1464.96,1745.18,2464.96,314132.6,443691.4,2.572,3.822,PI_20260611002810349.pdf;PI_20260611002257162.pdf
48,Male,Non-Smoker,70,single,20,1000,extrapolated,40;45,,1975.348,,197534.8,197534.8,0.8381,1.65365,838.1,1653.65,1838.1,2653.65,441144.0,636876.0,2.588,3.838,PI_20260611002822242.pdf;PI_20260611002346458.pdf
48,Male,Non-Smoker,70,single,lifetime,1000,extrapolated,40;45,,3069.056,,306905.6,306905.6,1.11318,2.1919,1113.18,2191.9,2113.18,3191.9,,,,,PI_20260611002836283.pdf;PI_20260611002359260.pdf
48,Male,Non-Smoker,70,5,10,1000,extrapolated,40;45,,193.908,19390.8,,96954.0,0.443306,0.937158,443.31,937.16,1443.31,1937.16,173196.4,232459.0,2.402,3.652,PI_20260610233143210.pdf;PI_20260610235415629.pdf
48,Male,Non-Smoker,70,5,15,1000,extrapolated,40;45,,286.896,28689.6,,143448.0,0.59363,1.189482,593.63,1189.48,1593.63,2189.48,286853.0,394106.6,2.572,3.822,PI_20260610233128096.pdf;PI_20260610235429666.pdf
48,Male,Non-Smoker,70,5,20,1000,extrapolated,40;45,,376.688,37668.8,,188344.0,0.671106,1.357478,671.11,1357.48,1671.11,2357.48,401064.8,565794.4,2.588,3.838,PI_20260610233113456.pdf;PI_20260610235443554.pdf
48,Male,Non-Smoker,70,5,lifetime,1000,extrapolated,40;45,,621.992,62199.2,,310996.0,1.04,2.004356,1040.0,2004.36,2040.0,3004.36,,,,,PI_20260610233100050.pdf;PI_20260610235457853.pdf
48,Male,Non-Smoker,70,10,5,1000,extrapolated,40;45,,55.30194,5530.19,,55301.94,0.35116,0.70293,351.16,702.93,1351.16,1702.93,81069.0,102175.0,2.028,3.278,PI_20260610233742614.pdf;PI_20260610235936106.pdf
48,Male,Non-Smoker,70,10,10,1000,extrapolated,40;45,,99.11794,9911.79,,99117.94,0.411458,0.8377,411.46,837.7,1411.46,1837.7,169375.0,220524.0,2.42,3.67,PI_20260610233757093.pdf;PI_20260610235949600.pdf
48,Male,Non-Smoker,70,10,15,1000,extrapolated,40;45,,146.32994,14632.99,,146329.94,0.49531,1.00435,495.31,1004.35,1495.31,2004.35,269155.0,360783.0,2.504,3.754,PI_20260610233811472.pdf;PI_20260611000003719.pdf
48,Male,Non-Smoker,70,10,20,1000,extrapolated,40;45,,191.85394,19185.39,,191853.94,0.59248,1.190408,592.48,1190.41,1592.48,2190.41,382195.0,525697.4,2.568,3.818,PI_20260610233915893.pdf;PI_20260611000023179.pdf
48,Male,Non-Smoker,70,10,lifetime,1000,extrapolated,40;45,,314.924,31492.4,,314924.0,0.927182,1.766402,927.18,1766.4,1927.18,2766.4,,,,,PI_20260610233951518.pdf;PI_20260611000039412.pdf
48,Male,Non-Smoker,70,15,5,1000,extrapolated,40;45,,37.244,3724.4,,55866.0,0.245032,0.529004,245.03,529.0,1245.03,1529.0,74701.0,91740.6,1.836,3.086,PI_20260610234639073.pdf;PI_20260611001414414.pdf
48,Male,Non-Smoker,70,15,10,1000,extrapolated,40;45,,67.456,6745.6,,101184.0,0.272904,0.612308,272.9,612.31,1272.9,1612.31,152748.6,193477.0,2.14,3.39,PI_20260610234622503.pdf;PI_20260611001427450.pdf
48,Male,Non-Smoker,70,15,15,1000,extrapolated,40;45,,99.328,9932.8,,148992.0,0.3456,0.754306,345.6,754.31,1345.6,1754.31,242208.0,315773.8,2.23,3.48,PI_20260610234604354.pdf;PI_20260611001448485.pdf
48,Male,Non-Smoker,70,15,20,1000,extrapolated,40;45,,129.93,12993.0,,194895.0,0.441156,0.93415,441.16,934.15,1441.16,1934.15,345876.8,464196.0,2.362,3.612,PI_20260610234548480.pdf;PI_20260611001503783.pdf
48,Male,Non-Smoker,70,15,lifetime,1000,extrapolated,40;45,,212.05,21205.0,,318075.0,0.719978,1.41005,719.98,1410.05,1719.98,2410.05,,,,,PI_20260610234533727.pdf;PI_20260611001521266.pdf
48,Male,Non-Smoker,70,20,5,1000,extrapolated,40;45,,28.2,2820.0,,56400.0,0.187682,0.417532,187.68,417.53,1187.68,1417.53,71260.0,85051.0,1.716,2.966,PI_20260610235003364.pdf;RRP missing/PI_20260611005639488.pdf;PI_20260611001722547.pdf
48,Male,Non-Smoker,70,20,10,1000,extrapolated,40;45,,53.966,5396.6,,107932.0,0.294402,0.601408,294.4,601.41,1294.4,1601.41,155328.6,192169.0,2.154,3.404,RRP missing/PI_20260611005652260.pdf;PI_20260611001736237.pdf
48,Male,Non-Smoker,70,20,15,1000,extrapolated,40;45,,79.73794,7973.79,,159475.88,0.358082,0.72631,358.08,726.31,1358.08,1726.31,244454.6,310735.0,2.202,3.452,RRP missing/PI_20260611005705183.pdf;PI_20260611001749984.pdf
48,Male,Non-Smoker,70,20,20,1000,extrapolated,40;45,,104.73794,10473.79,,209475.88,0.426078,0.86033,426.08,860.33,1426.08,1860.33,342258.4,446479.0,2.254,3.504,RRP missing/PI_20260611005719222.pdf;PI_20260611001810299.pdf
48,Male,Non-Smoker,70,20,lifetime,1000,extrapolated,40;45,,160.86,16086.0,,321720.0,0.595356,1.181478,595.36,1181.48,1595.36,2181.48,,,,,RRP missing/PI_20260611005734318.pdf;PI_20260611001824907.pdf
49,Male,Non-Smoker,60,single,10,1000,extrapolated,40;45,,1141.64592,,114164.59,114164.59,0.21593,0.448916,215.93,448.92,1215.93,1448.92,145911.0,173869.0,1.762,3.012,PI_20260611002606265.pdf;PI_20260611002102372.pdf
49,Male,Non-Smoker,60,single,15,1000,extrapolated,40;45,,1695.538,,169553.8,169553.8,0.274794,0.555274,274.79,555.27,1274.79,1555.27,229462.2,279948.2,1.862,3.112,PI_20260611002620428.pdf;PI_20260611002114684.pdf
49,Male,Non-Smoker,60,single,20,1000,extrapolated,40;45,,2160.37,,216037.0,216037.0,0.309338,0.64498,309.34,644.98,1309.34,1644.98,314240.4,394795.0,1.998,3.248,PI_20260611002632784.pdf;PI_20260611002125428.pdf
49,Male,Non-Smoker,60,single,lifetime,1000,extrapolated,40;45,,4185.17418,,418517.42,418517.42,0.52568,1.103588,525.68,1103.59,1525.68,2103.59,,,,,PI_20260611002646256.pdf;PI_20260611002141455.pdf
49,Male,Non-Smoker,60,5,10,1000,extrapolated,40;45,,230.544,23054.4,,115272.0,0.158588,0.348266,158.59,348.27,1158.59,1348.27,139030.2,161791.0,1.636,2.886,PI_20260610232848089.pdf;PI_20260610235214427.pdf
49,Male,Non-Smoker,60,5,15,1000,extrapolated,40;45,,364.532,36453.2,,182266.0,0.353866,0.639722,353.87,639.72,1353.87,1639.72,243695.8,295150.6,1.862,3.112,PI_20260610232907656.pdf;PI_20260610235229251.pdf
49,Male,Non-Smoker,60,5,20,1000,extrapolated,40;45,,455.414,45541.4,,227707.0,0.354416,0.674088,354.42,674.09,1354.42,1674.09,325059.8,401780.4,1.98,3.23,PI_20260610232921970.pdf;PI_20260610235242161.pdf
49,Male,Non-Smoker,60,5,lifetime,1000,extrapolated,40;45,,845.35,84535.0,,422675.0,0.476894,0.99295,476.89,992.95,1476.89,1992.95,,,,,PI_20260610232937082.pdf;PI_20260610235259303.pdf
49,Male,Non-Smoker,60,10,5,1000,extrapolated,40;45,,57.848,5784.8,,57848.0,-0.00207,0.096686,-2.07,96.69,997.93,1096.69,59875.0,65801.8,0.942,2.192,PI_20260610233509661.pdf;PI_20260610235640379.pdf
49,Male,Non-Smoker,60,10,10,1000,extrapolated,40;45,,114.5101,11451.01,,114510.1,0.05868,0.190874,58.68,190.87,1058.68,1190.87,127041.0,142905.0,1.386,2.636,PI_20260610233525371.pdf;PI_20260610235655908.pdf
49,Male,Non-Smoker,60,10,15,1000,extrapolated,40;45,,182.1741,18217.41,,182174.1,0.258536,0.475394,258.54,475.39,1258.54,1475.39,226536.8,265570.2,1.724,2.974,PI_20260610233539267.pdf;PI_20260610235710040.pdf
49,Male,Non-Smoker,60,10,20,1000,extrapolated,40;45,,228.1301,22813.01,,228130.1,0.253286,0.503994,253.29,503.99,1253.29,1503.99,300788.8,360958.2,1.844,3.094,PI_20260610233553543.pdf;PI_20260610235724523.pdf
49,Male,Non-Smoker,60,10,lifetime,1000,extrapolated,40;45,,428.04618,42804.62,,428046.18,0.338236,0.749186,338.24,749.19,1338.24,1749.19,,,,,PI_20260610233607427.pdf;PI_20260610235740981.pdf
49,Male,Non-Smoker,65,single,10,1000,extrapolated,40;45,,1122.718,,112271.8,112271.8,0.431886,0.82313,431.89,823.13,1431.89,1823.13,171826.8,218775.0,2.154,3.404,PI_20260611002745617.pdf;PI_20260611002233997.pdf
49,Male,Non-Smoker,65,single,15,1000,extrapolated,40;45,,1666.418,,166641.8,166641.8,0.541688,1.01856,541.69,1018.56,1541.69,2018.56,277502.4,363340.0,2.286,3.536,PI_20260611002732155.pdf;PI_20260611002221799.pdf
49,Male,Non-Smoker,65,single,20,1000,extrapolated,40;45,,2157.594,,215759.4,215759.4,0.601138,1.141294,601.14,1141.29,1601.14,2141.29,384272.4,513910.2,2.34,3.59,PI_20260611002721437.pdf;PI_20260611002209718.pdf
49,Male,Non-Smoker,65,single,lifetime,1000,extrapolated,40;45,,3627.806,,362780.6,362780.6,0.760022,1.501216,760.02,1501.22,1760.02,2501.22,,,,,PI_20260611002703129.pdf;PI_20260611002157186.pdf
49,Male,Non-Smoker,65,5,10,1000,extrapolated,40;45,,233.79,23379.0,,116895.0,0.44986,0.814066,449.86,814.07,1449.86,1814.07,173983.0,217687.0,2.154,3.404,PI_20260610232957588.pdf;PI_20260610235358883.pdf
49,Male,Non-Smoker,65,5,15,1000,extrapolated,40;45,,299.314,29931.4,,149657.0,0.312172,0.671016,312.17,671.02,1312.17,1671.02,236191.6,300782.8,2.286,3.536,PI_20260610233012578.pdf;PI_20260610235344016.pdf
49,Male,Non-Smoker,65,5,20,1000,extrapolated,40;45,,390.706,39070.6,,195353.0,0.378172,0.797222,378.17,797.22,1378.17,1797.22,330761.6,431333.6,2.34,3.59,PI_20260610233026759.pdf;PI_20260610235330765.pdf
49,Male,Non-Smoker,65,5,lifetime,1000,extrapolated,40;45,,734.184,73418.4,,367092.0,0.586316,1.208486,586.32,1208.49,1586.32,2208.49,,,,,PI_20260610233042604.pdf;PI_20260610235316695.pdf
49,Male,Non-Smoker,65,10,5,1000,extrapolated,40;45,,56.67818,5667.82,,56678.18,0.14268,0.33336,142.68,333.36,1142.68,1333.36,68560.0,80001.0,1.62,2.87,PI_20260610233726034.pdf;PI_20260610235921002.pdf
49,Male,Non-Smoker,65,10,10,1000,extrapolated,40;45,,121.46218,12146.22,,121462.18,0.42608,0.736122,426.08,736.12,1426.08,1736.12,171129.0,208334.8,2.108,3.358,PI_20260610233711769.pdf;PI_20260610235908656.pdf
49,Male,Non-Smoker,65,10,15,1000,extrapolated,40;45,,155.01818,15501.82,,155018.18,0.291824,0.600944,291.82,600.94,1291.82,1600.94,232527.2,288169.2,2.262,3.512,PI_20260610233655245.pdf;PI_20260610235854568.pdf
49,Male,Non-Smoker,65,10,20,1000,extrapolated,40;45,,202.3501,20235.01,,202350.1,0.359536,0.723022,359.54,723.02,1359.54,1723.02,326288.8,413525.6,2.356,3.606,PI_20260610233640429.pdf;PI_20260610235810971.pdf
49,Male,Non-Smoker,65,10,lifetime,1000,extrapolated,40;45,,372.48618,37248.62,,372486.18,0.533424,1.084616,533.42,1084.62,1533.42,2084.62,,,,,PI_20260610233623014.pdf;PI_20260610235756677.pdf
49,Male,Non-Smoker,65,15,5,1000,extrapolated,40;45,,38.168,3816.8,,57252.0,0.059572,0.198594,59.57,198.59,1059.57,1198.59,63574.8,71914.2,1.35,2.6,PI_20260610234411907.pdf;PI_20260611000839195.pdf;PI_20260611001358706.pdf
49,Male,Non-Smoker,65,15,10,1000,extrapolated,40;45,,81.278,8127.8,,121917.0,0.24728,0.472922,247.28,472.92,1247.28,1472.92,149673.0,176750.8,1.622,2.872,PI_20260610234426141.pdf;PI_20260611000855645.pdf;PI_20260611001345779.pdf
49,Male,Non-Smoker,65,15,15,1000,extrapolated,40;45,,115.232,11523.2,,172848.0,0.3228,0.598316,322.8,598.32,1322.8,1598.32,238104.0,287696.8,2.014,3.264,PI_20260610234442077.pdf;PI_20260611001330671.pdf
49,Male,Non-Smoker,65,15,20,1000,extrapolated,40;45,,152.324,15232.4,,228486.0,0.388838,0.726986,388.84,726.99,1388.84,1726.99,333320.4,414476.8,2.052,3.302,PI_20260610234457507.pdf;PI_20260611001317465.pdf
49,Male,Non-Smoker,65,15,lifetime,1000,extrapolated,40;45,,250.888,25088.8,,376332.0,0.44885,0.909244,448.85,909.24,1448.85,1909.24,,,,,PI_20260610234513588.pdf;PI_20260611001303577.pdf
49,Male,Non-Smoker,70,single,10,1000,extrapolated,40;45,,1022.34,,102234.0,102234.0,0.556774,1.098036,556.77,1098.04,1556.77,2098.04,186813.0,251764.8,2.43,3.68,PI_20260611002759246.pdf;PI_20260611002246017.pdf
49,Male,Non-Smoker,70,single,15,1000,extrapolated,40;45,,1512.672,,151267.2,151267.2,0.704466,1.368224,704.47,1368.22,1704.47,2368.22,306803.8,426279.2,2.566,3.816,PI_20260611002810349.pdf;PI_20260611002257162.pdf
49,Male,Non-Smoker,70,single,20,1000,extrapolated,40;45,,1990.424,,199042.4,199042.4,0.79855,1.55345,798.55,1553.45,1798.55,2553.45,431652.0,612828.0,2.584,3.834,PI_20260611002822242.pdf;PI_20260611002346458.pdf
49,Male,Non-Smoker,70,single,lifetime,1000,extrapolated,40;45,,3082.988,,308298.8,308298.8,1.05763,2.0522,1057.63,2052.2,2057.63,3052.2,,,,,PI_20260611002836283.pdf;PI_20260611002359260.pdf
49,Male,Non-Smoker,70,5,10,1000,extrapolated,40;45,,195.564,19556.4,,97782.0,0.403188,0.851574,403.19,851.57,1403.19,1851.57,168382.2,222189.0,2.376,3.626,PI_20260610233143210.pdf;PI_20260610235415629.pdf
49,Male,Non-Smoker,70,5,15,1000,extrapolated,40;45,,289.938,28993.8,,144969.0,0.56523,1.115116,565.23,1115.12,1565.23,2115.12,281741.0,380720.8,2.566,3.816,PI_20260610233128096.pdf;PI_20260610235429666.pdf
49,Male,Non-Smoker,70,5,20,1000,extrapolated,40;45,,381.284,38128.4,,190642.0,0.645088,1.283944,645.09,1283.94,1645.09,2283.94,394820.4,548146.2,2.584,3.834,PI_20260610233113456.pdf;PI_20260610235443554.pdf
49,Male,Non-Smoker,70,5,lifetime,1000,extrapolated,40;45,,625.206,62520.6,,312603.0,0.9895,1.876838,989.5,1876.84,1989.5,2876.84,,,,,PI_20260610233100050.pdf;PI_20260610235457853.pdf
49,Male,Non-Smoker,70,10,5,1000,extrapolated,40;45,,55.51592,5551.59,,55515.92,0.30366,0.61038,303.66,610.38,1303.66,1610.38,78219.0,96622.0,1.984,3.234,PI_20260610233742614.pdf;PI_20260610235936106.pdf
49,Male,Non-Smoker,70,10,10,1000,extrapolated,40;45,,99.96392,9996.39,,99963.92,0.383224,0.77085,383.22,770.85,1383.22,1770.85,165987.0,212502.0,2.41,3.66,PI_20260610233757093.pdf;PI_20260610235949600.pdf
49,Male,Non-Smoker,70,10,15,1000,extrapolated,40;45,,147.83992,14783.99,,147839.92,0.46486,0.93205,464.86,932.05,1464.86,1932.05,263674.0,347769.0,2.492,3.742,PI_20260610233811472.pdf;PI_20260611000003719.pdf
49,Male,Non-Smoker,70,10,20,1000,extrapolated,40;45,,194.11192,19411.19,,194111.92,0.56753,1.123074,567.53,1123.07,1567.53,2123.07,376207.0,509537.2,2.564,3.814,PI_20260610233915893.pdf;PI_20260611000023179.pdf
49,Male,Non-Smoker,70,10,lifetime,1000,extrapolated,40;45,,316.552,31655.2,,316552.0,0.879466,1.649786,879.47,1649.79,1879.47,2649.79,,,,,PI_20260610233951518.pdf;PI_20260611000039412.pdf
